
Initial pcm(0x7EC0) Step = (0) /cnt=25 / F8 FF 31 22 21 02 00 33 56 B8 00 75 87 87 77 00 77 A9 45 55 00 66 55 56 45
;ADPCM5   Step  PcmCode
Initial pcm(0x7C40) Step = (63) /cnt=150 / 27 53 73 47 73 61 21 95 58 85 5C 04 71 11 22 DE 71 55 52 70 F7 A7 00 75 5B B4 5C 74 02 2C 24 FD 02 51 20 09 41 70 53 90 C2 31 21 52 40 E7 11 20 21 36 FB 00 30 36 43 BF 50 99 09 0A 05 61 45 0A BF 49 29 31 05 41 43 69 9E 24 23 70 15 68 63 16 FC 29 89 37 20 9E 31 7D 22 94 87 BC 14 15 10 C1 25 65 18 04 61 02 28 40 17 10 AA 05 12 64 3C 29 32 17 04 FF 62 5A 43 31 C7 97 05 00 B5 E3 56 70 16 65 E0 62 74 45 04 18 D5 11 00 30 18 03 01 11 32 9E 12 02 20 10
;ADPCM5   Step  PcmCode
  13   63      0x7715
   15   62      0x6EF6
   13   62      0x6A45
   7   61      0x7454
   7   61      0x7D79
   14   60      0x77FC
   3   60      0x7BDE
   7   59      0x8430
   11   59      0x82AD
   2   58      0x8532
   5   58      0x8A3C
   9   62      0x92F1
   8   62      0x9E59
   15   61      0x96F9
   15   61      0x9044
   8   63      0x9AA3
   4   63      0xA148
   0   62      0xA205
   11   62      0xA003
   17   61      0x95F4
   11   61      0x9420
   1   60      0x95F4
   12   60      0x932E
   2   59      0x95F4
   1   59      0x9777
   17   58      0x8FE7
   15   58      0x8ADD
   15   57      0x85D3
   12   57      0x83BF
   5   56      0x8853
   10   56      0x87F2
   17   55      0x8243
   17   55      0x7D1A
   1a   61      0x75DF
   10   61      0x7543
   0   60      0x75DF
   15   60      0x6FC5
   17   59      0x6773
   1b   59      0x5BDA
   15   58      0x564E
   c   58      0x61C4
   5   57      0x66CE
   14   57      0x630F
   7   56      0x694D
   12   56      0x6768
   10   55      0x6707
   c   55      0x6FA3
   12   54      0x6DEB
   d   54      0x765E
   f   70      0x8011
   12   70      0x78E0
   0   69      0x7A50
   1   69      0x7E3B
   15   68      0x6FD9
   0   68      0x7109
   2   67      0x76FA
   11   67      0x73BD
   4   66      0x7D77
   0   66      0x7E72
   17   65      0x6FB5
   3   65      0x75F5
   5   64      0x7FC8
   0   64      0x8097
   9   68      0x9004
   1   68      0x9394
   13   67      0x8B43
   1   67      0x8E80
   2   66      0x93E7
   2   66      0x98D0
   5   65      0xA39F
   10   65      0xA2BB
   14   64      0x9AB1
   11   64      0x9843
   11   63      0x95D5
   10   63      0x9518
   2   62      0x98C9
   1   62      0x9ACB
   12   61      0x9771
   16   61      0x8F84
   13   60      0x8B40
   10   60      0x8AB2
   10   59      0x8A24
   0   59      0x8AA5
   13   58      0x871E
   16   58      0x8129
   13   57      0x7DF5
   13   57      0x7B0C
   14   56      0x774D
   10   56      0x76EC
   15   55      0x72C1
   19   55      0x6C36
   19   59      0x65AB
   19   59      0x5C16
   10   58      0x5B95
   a   58      0x6535
   10   57      0x64C0
   11   57      0x6381
   6   56      0x68EA
   15   56      0x64BF
   4   55      0x6828
   a   55      0x6F63
   0   54      0x6FBB
   f   54      0x796E
   b   62      0x80A0
   19   62      0x73E1
   2   61      0x773B
   1   61      0x790F
   13   60      0x74CB
   5   60      0x7AE5
   0   59      0x7B73
   11   59      0x79F0
   4   58      0x7E7A
   19   58      0x75C5
   16   57      0x6FD0
   e   57      0x7BE4
   9   61      0x83CE
   4   61      0x894B
   2   60      0x8C57
   13   60      0x8875
   2   59      0x8B3B
   5   59      0x90C7
   1   58      0x924A
   8   58      0x9A15
   6   57      0xA00A
   13   57      0x9D21
   16   56      0x97B8
   16   56      0x92CB
   1   55      0x93EE
   9   55      0x9A79
   2   54      0x9C31
   19   54      0x963F
   18   56      0x90ED
   17   56      0x8B3E
   13   55      0x8897
   10   55      0x883F
   12   54      0x8687
   1   54      0x8777
   13   53      0x8547
   1d   53      0x7D99
   17   52      0x7956
   12   52      0x780B
   2   51      0x7956
   4   51      0x7B73
   19   55      0x76FC
   1c   55      0x6E60
   1b   63      0x6675
   14   63      0x5FD0
   1   62      0x6207
   5   62      0x6967
   1   61      0x6B69
   0   61      0x6C05
   11   60      0x6A31
   15   60      0x6417
   2   59      0x66DD
   5   59      0x6C69
   6   58      0x72F7
   8   58      0x7AC2
   1   57      0x7C21
   14   57      0x7862
   10   56      0x77F8
   12   56      0x7613
   0   55      0x7674
   8   55      0x7C4F
   2   54      0x7E07
   0   54      0x7E57
   14   53      0x7B86
   17   53      0x7743
   1   52      0x781C
   a   52      0x7D8B
   a   58      0x82FA
   5   58      0x8804
   0   57      0x8879
   12   57      0x8665
   1   56      0x87A4
   4   56      0x8B0D
   6   55      0x8FFA
   9   55      0x9685
   2   54      0x983D
   12   54      0x96AD
   13   53      0x947D
   17   53      0x903A
   11   52      0x8F61
   4   52      0x91B5
   0   51      0x91F7
   12   51      0x90CB
   16   50      0x8DBE
   1a   50      0x8941
   15   49      0x86E8
   13   49      0x858D
   14   48      0x83CE
   11   48      0x8347
   13   47      0x820B
   17   47      0x7FA3
   19   51      0x7C96
   15   51      0x7A01
   0   50      0x7A3D
   0   50      0x7A73
   0   49      0x7AA9
   15   49      0x7887
   1b   57      0x7410
   16   57      0x6EA7
   15   56      0x6A13
   0   56      0x6A74
   7   55      0x7023
   6   55      0x749C
   11   54      0x7394
   15   54      0x7023
   16   53      0x6C12
   2   53      0x6D7D
   6   52      0x712F
   4   52      0x7383
   7   51      0x7764
   5   51      0x79F9
   14   50      0x77DC
   14   50      0x75F0
   10   49      0x75BA
   5   49      0x77DC
   d   61      0x7D1A
   1   61      0x7EEE
   11   60      0x7D1A
   10   60      0x7C8C
   0   59      0x7D1A
   0   59      0x7D9B
   3   58      0x8122
   3   58      0x8456
   0   57      0x84CB
   1   57      0x860A
   10   56      0x85A0
   11   56      0x847D
   1   55      0x85A0
   2   55      0x8758
   3   54      0x89C0
   2   54      0x8B50
   11   53      0x8A60
   12   53      0x88F5
   10   52      0x88AD
   10   52      0x886B
   2   51      0x89B6
   0   51      0x89F2
   11   50      0x893E
 
Initial pcm(0x8840) Step = (50) /cnt=150 / FF 21 12 30 44 FB 16 21 42 39 E7 62 24 24 79 04 35 40 24 05 00 D3 44 11 72 00 13 34 21 21 38 36 01 03 23 3F 30 63 69 45 FF AC 61 05 85 FF 67 42 15 67 FF 14 14 74 25 00 F9 02 11 43 10 45 04 20 45 0C 36 10 32 70 E3 21 03 11 44 FF 52 42 A3 76 FD 05 62 77 57 3F 75 CC 34 20 1C 01 13 70 27 00 23 22 15 88 00 88 55 7A 40 80 64 46 64 08 F7 54 51 34 C6 BF 41 19 B5 30 FF 25 45 42 33 F3 36 31 33 52 01 63 24 35 64 10 DB 25 30 35 00 34 46 63 53 26 26 55 53 35
;ADPCM5   Step  PcmCode
  11   50      0x879D
   12   49      0x868C
   12   49      0x8594
   11   48      0x8500
   10   48      0x84D3
   13   47      0x8397
   14   47      0x8225
   14   46      0x80B3
   16   46      0x7ECE
   11   45      0x7E5F
   1   45      0x7EC5
   12   44      0x7E1B
   12   44      0x7D82
   14   43      0x7C6D
   19   43      0x7A58
   13   42      0x7994
   12   42      0x7915
   16   41      0x77CA
   14   41      0x76FA
   2   40      0x776D
   4   40      0x782A
   12   39      0x77C1
   19   39      0x7655
   17   38      0x7537
   5   38      0x75F5
   3   37      0x766D
   10   37      0x765E
   4   36      0x76EB
   4   36      0x776C
   2   35      0x77B3
   5   35      0x7842
   0   34      0x784F
   3   34      0x78A0
   d   46      0x79DF
   4   46      0x7B2F
   4   45      0x7C7F
   1   45      0x7CE5
   1   44      0x7D4B
   2   44      0x7DE4
   7   43      0x7FB1
   3   43      0x8075
   1   42      0x80C9
   4   42      0x81AE
   3   41      0x8260
   1   41      0x82A5
   2   40      0x8318
   1   40      0x8357
   2   39      0x83C0
   6   39      0x84B8
   3   38      0x853D
   1   38      0x8570
   10   37      0x855F
   13   37      0x84F2
   10   36      0x84E3
   3   36      0x8546
   2   35      0x858D
   10   35      0x8580
   13   34      0x8525
   13   34      0x84D4
   16   33      0x843B
   19   33      0x836F
   16   32      0x82E4
   5   32      0x834E
   4   31      0x83A5
   1c   31      0x82C7
   1a   37      0x820D
   11   37      0x81DF
   16   36      0x8113
   15   36      0x8076
   10   35      0x8068
   15   35      0x7FD9
   18   37      0x7EFB
   17   37      0x7E10
   16   36      0x7D44
   12   36      0x7CFD
   14   35      0x7C7C
   15   35      0x7BED
   11   34      0x7BC6
   17   34      0x7B16
   16   33      0x7A7D
   14   33      0x7A1D
   11   32      0x79FE
   14   32      0x79A7
   11   31      0x798B
   14   31      0x793C
   17   30      0x78B9
   15   30      0x7860
   12   29      0x7838
   9   29      0x78C3
   f   45      0x79A6
   2   45      0x7A50
   0   44      0x7A72
   1   44      0x7ACD
   1   43      0x7B28
   3   43      0x7BEC
   4   42      0x7CE8
   5   42      0x7E00
   4   41      0x7EE5
   4   41      0x7FB5
   0   40      0x7FCC
   10   40      0x7FB7
   2   39      0x8020
   5   39      0x80F2
   4   38      0x819E
   6   38      0x827F
   3   37      0x82F7
   10   37      0x82E8
   11   36      0x82BA
   2   36      0x8301
   3   35      0x8364
   0   35      0x8371
   7   34      0x8434
   11   34      0x8412
   12   33      0x83D8
   3   33      0x8422
   0   32      0x842C
   1   32      0x8448
   11   31      0x842C
   14   31      0x83DD
   14   30      0x838E
   12   30      0x8366
   15   29      0x830D
   12   29      0x82E9
   14   28      0x82A7
   13   28      0x827A
   1a   34      0x81EF
   16   34      0x8156
   17   33      0x80A6
   15   33      0x8031
   0   32      0x803B
   12   32      0x800B
   16   31      0x7F8D
   17   31      0x7F0A
   17   30      0x7E87
   17   30      0x7E0E
   15   29      0x7DB5
   15   29      0x7D65
   17   28      0x7CF8
   1c   28      0x7C52
   1c   38      0x7BAC
   14   38      0x7B10
   13   37      0x7A98
   0   37      0x7AA7
   2   36      0x7AF5
   1   36      0x7B1F
   0   35      0x7B2D
   13   35      0x7AD2
   11   34      0x7AAB
   10   34      0x7AA0
   7   33      0x7B50
   7   33      0x7BF0
   2   32      0x7C25
   3   32      0x7C68
   2   31      0x7C98
   2   31      0x7CC3
   2   30      0x7CEE
   5   30      0x7D47
   1   29      0x7D5F
   8   29      0x7DDC
   8   31      0x7E59
   8   31      0x7EF0
   8   33      0x7F87
   5   33      0x7FFC
   5   32      0x8071
   a   32      0x813E
   7   31      0x81CF
   0   31      0x81D7
   4   30      0x8226
   4   30      0x826F
   6   29      0x82D8
   6   29      0x8337
   4   28      0x8379
   4   28      0x83B4
   6   27      0x8409
   8   27      0x8470
   10   26      0x846A
   14   26      0x8439
   15   25      0x83FD
   11   25      0x83EE
   5   24      0x8425
   14   24      0x83FD
   13   23      0x83DE
   16   23      0x83A9
   1c   33      0x8342
   11   33      0x8323
   14   32      0x82C3
   19   32      0x820A
   11   31      0x81EE
   15   31      0x818E
   1b   39      0x80C3
   0   39      0x80D6
   13   38      0x8051
   15   38      0x7F93
   12   37      0x7F3D
   15   37      0x7E91
   14   36      0x7E04
   12   36      0x7DBD
   14   35      0x7D3C
   13   35      0x7CE1
   13   34      0x7C86
   16   34      0x7BED
   13   33      0x7B9C
   1   33      0x7BBB
   3   32      0x7C05
   13   32      0x7BC2
   13   31      0x7B7F
   12   31      0x7B54
   15   30      0x7AF4
   13   30      0x7ABC
   6   29      0x7B25
   4   29      0x7B67
   2   28      0x7B8B
   5   28      0x7BD3
   3   27      0x7C00
   4   27      0x7C36
   6   26      0x7C84
   b   26      0x7D02
   d   38      0x7D96
   5   38      0x7E54
   2   37      0x7EAA
   10   37      0x7E9B
   3   36      0x7F08
   5   36      0x7FA5
   3   35      0x8008
   4   35      0x807D
   3   34      0x80D8
   6   34      0x8171
   4   33      0x81DB
   3   33      0x8225
   6   32      0x82B0
   3   32      0x82F3
   5   31      0x835D
   6   31      0x83CF
   12   30      0x83A4
   15   30      0x834B
   5   29      0x83A4
   3   29      0x83D6
   15   28      0x8386
   5   28      0x83CE
   3   27      0x83FB
 
Initial pcm(0x83C0) Step = (27) /cnt=65 / FE 40 1C EF 30 FF 43 13 44 44 EF 44 15 11 34 19 13 21 70 4C 28 E1 03 02 53 48 61 03 34 41 0E 13 00 33 04 FF 12 43 32 63 FF 5E C0 15 54 7F 30 54 47 25 09 71 31 13 13 00 05 15 16 EF 00 10 10 25 51
;ADPCM5   Step  PcmCode
  0   27      0x83C6
   14   26      0x8390
   1c   26      0x8307
   11   25      0x82F7
   1f   25      0x825C
   1e   39      0x81CB
   10   39      0x81B8
   13   38      0x8133
   13   38      0x80BB
   14   37      0x801F
   13   37      0x7FB2
   11   36      0x7F84
   14   36      0x7F03
   14   35      0x7E82
   14   35      0x7E0D
   14   34      0x7D98
   14   34      0x7D2E
   14   33      0x7CC4
   15   33      0x7C4F
   11   32      0x7C30
   1   32      0x7C4C
   11   31      0x7C30
   14   31      0x7BE1
   13   30      0x7BA5
   13   30      0x7B6D
   1   29      0x7B85
   1   29      0x7B9A
   12   28      0x7B76
   10   28      0x7B70
   7   27      0x7BD2
   c   27      0x7C69
   4   26      0x7C9F
   1   26      0x7CAF
   e   40      0x7D4E
   3   40      0x7DE1
   10   39      0x7DCC
   2   39      0x7E2B
   10   38      0x7E18
   3   38      0x7E90
   5   37      0x7F4E
   1   37      0x7F7C
   6   36      0x8048
   3   36      0x80AB
   10   35      0x809D
   4   35      0x8112
   3   34      0x816D
   11   34      0x814B
   4   33      0x81B5
   3   33      0x81FF
   11   32      0x81E0
   10   32      0x81D7
   10   31      0x81CE
   3   31      0x820A
   3   30      0x8246
   4   30      0x828F
   0   29      0x8297
   12   29      0x8273
   11   28      0x825E
   13   28      0x8231
   14   27      0x81F6
   12   27      0x81D8
   13   26      0x81AE
   13   26      0x8188
   16   25      0x8141
   1e   25      0x80B0
   15   24      0x8079
   10   24      0x8075
   1c   34      0x8004
   15   34      0x7F83
   11   33      0x7F61
   14   33      0x7F01
   15   32      0x7E8C
   10   32      0x7E83
   13   31      0x7E40
   14   31      0x7DF1
   15   30      0x7D91
   17   30      0x7D18
   14   29      0x7CCF
   15   29      0x7C7F
   2   28      0x7CA3
   11   28      0x7C90
   7   27      0x7CF2
   1   27      0x7D04
   13   26      0x7CDA
   3   26      0x7D00
   1   25      0x7D10
   3   25      0x7D33
   1   24      0x7D42
   5   24      0x7D73
   0   23      0x7D77
   5   23      0x7DA4
   1   22      0x7DB0
   6   22      0x7DE0
   1   21      0x7DEA
   f   21      0x7E52
   e   35      0x7EB4
   0   35      0x7EC1
   1   34      0x7EE8
   0   34      0x7EF3
   1   33      0x7F15
   5   33      0x7F8A
   2   32      0x7FBF
   1   32      0x7FDB
   5   31      0x8045
 
Initial pcm(0x8140) Step = (0) /cnt=25 / FF FF 4A FF 54 DA 30 70 07 20 16 80 05 01 10 0E 10 29 10 31 40 61 21 51 E0
;ADPCM5   Step  PcmCode
  1f   0      0x8135
   1f   16      0x812A
   1a   16      0x80FE
   14   15      0x80EB
   1f   15      0x80B2
   1f   31      0x8079
   14   31      0x802A
   15   30      0x7FCA
   0   30      0x7FD2
   13   29      0x7F9A
   0   29      0x7FA1
   17   28      0x7F34
   17   28      0x7ED2
   0   27      0x7ED8
   10   27      0x7ED2
   12   26      0x7EB4
   0   26      0x7EB9
   18   28      0x7E5C
   15   28      0x7E14
   0   27      0x7E1A
   11   27      0x7E08
   0   26      0x7E0E
   0   26      0x7E13
   1   25      0x7E23
   0   25      0x7E28
   11   24      0x7E19
   19   24      0x7DC3
   12   23      0x7DAD
   0   23      0x7DB1
   1   22      0x7DBD
   1   22      0x7DC7
   3   21      0x7DE0
   1   21      0x7DE9
   6   20      0x7E14
   1   20      0x7E1D
   2   19      0x7E2C
   1   19      0x7E33
   5   18      0x7E50
   10   18      0x7E4E
   e   32      0x7E97
 
Initial pcm(0x7EC0) Step = (32) /cnt=25 / 44 23 00 10 21 A1 51 66 16 23 CF 6C 22 8A A4 E7 23 32 06 37 DF 01 84 02 00
;ADPCM5   Step  PcmCode
  3   32      0x7F03
   2   31      0x7F33
   10   31      0x7F2B
   0   30      0x7F33
   0   30      0x7F3B
   1   29      0x7F53
   11   29      0x7F3E
   2   28      0x7F62
   11   28      0x7F4F
   5   27      0x7F97
   6   27      0x7FE5
   6   26      0x8033
   6   26      0x807A
   11   25      0x806A
   3   25      0x808D
   12   24      0x8074
   1c   24      0x8003
   16   23      0x7FC9
   12   23      0x7FB5
   12   22      0x7FA1
   a   22      0x7FEF
   8   24      0x802E
   14   24      0x8006
   1a   30      0x7FA7
   13   30      0x7F6F
   12   29      0x7F47
   12   29      0x7F23
   3   28      0x7F55
   6   28      0x7FAA
   10   27      0x7FA4
   17   27      0x7F4A
   13   26      0x7F20
   11   26      0x7F10
   10   25      0x7F0B
   14   25      0x7EDE
   18   27      0x7E89
   12   27      0x7E6B
   0   26      0x7E71
   10   26      0x7E6C
   10   25      0x7E67
 
Initial pcm(0x7E40) Step = (25) /cnt=25 / 1C 33 97 71 07 02 02 10 10 00 40 11 01 13 31 F0 9F 10 01 10 7A 20 01 13 02
;ADPCM5   Step  PcmCode
  3   25      0x7E63
   3   24      0x7E86
   17   24      0x7E43
   19   28      0x7DED
   11   28      0x7DDA
   7   27      0x7E3C
   7   27      0x7E96
   0   26      0x7E9C
   2   26      0x7EB7
   10   25      0x7EB2
   0   25      0x7EB7
   1   24      0x7EC6
   0   24      0x7ECA
   1   23      0x7ED7
   0   23      0x7EDB
   0   22      0x7EDF
   1   22      0x7EE9
   1   21      0x7EF3
   1   21      0x7EFC
   0   20      0x7EFF
   3   20      0x7F14
   1   19      0x7F1D
   11   19      0x7F16
   3   18      0x7F28
   f   18      0x7F76
   9   22      0x7FA6
   0   22      0x7FA9
   1   21      0x7FB3
   11   21      0x7FAA
   10   20      0x7FA7
   10   20      0x7FA4
   11   19      0x7F9B
   0   19      0x7F9D
   12   18      0x7F90
   1   18      0x7F97
   10   17      0x7F95
   13   17      0x7F86
   11   16      0x7F80
   12   16      0x7F76
   0   15      0x7F78
 
Initial pcm(0x7F40) Step = (15) /cnt=50 / AA 1C 94 40 F2 2D 14 11 12 03 05 13 14 03 67 3D 10 92 11 00 60 72 03 52 09 D3 32 A9 10 10 CE 63 19 78 01 FC 7B 77 DE 00 08 00 10 00 00 0F 10 47 94 55
;ADPCM5   Step  PcmCode
  c   15      0x7F6F
   11   14      0x7F6B
   4   14      0x7F7A
   19   18      0x7F5A
   0   18      0x7F5C
   14   17      0x7F46
   2   17      0x7F51
   1f   33      0x7F0B
   14   33      0x7EAB
